2nd related event ID;Away Score;Away Team ID;Away Team Name;Competition ID;Competition Name;Date Time;Direction of Team Play;Event ID;Filename;Formation change;Formation slot;Frame ID;Half ID;Half Name;Home Score;Home Team ID;Home Team Name;Injured PlayerID;Injury;Involved;Key Pass;Kick off;Match Date;Match Day;Match ID;Match Name;Match Time;Opposite related event ID;Opposition ID;Opposition Name;Opposition Type;Period Class;Period ID;Period Name;Period Type;Player ID;Player Name;Right away score;Right home score;Season ID;Season Name;Shirt Number;Team formation;Team ID;Team Name;Team player formation;Team Type;Third - Length;Third - Width;Type Description;Type ID;Type Name;Unique ID;Version;Zone;2Nd Assist;50/50;6-Seconds Violation;Added time minutes;Aerial duel;Aerial Duel - Lost;Aerial Duel - Won;Aerial Foul;Angle;Argument;Assist;Attacking Pass;Attempted Tackle;Away Team Possession;Back pass;Ball hits post;Ball hits woodwork;Ball kicked out for fair play;Ball out of play;Ball put out of play from challenge;Ball Recoveries - Attacking;Ball Recoveries - Defending;Ball Recoveries - Middle;Ball recovery;Ball shielding;Big Chance;Big Chance Assist;Block by hand;Blocked Pass;Blocked Pass (Q);Blocked x co-ordinate;Blocked y co-ordinate;Card;Caught offside;Challenge (Unsuccessful);Chance missed;Chipped;Clearance;Clock affecting;Contentious offside decision;Corner;Corner - Inswinger;Corner - Outswinger;Corner - Straight;Corner awarded;Cross;Cross - Successful;Cross - Unsuccessul;Crowd interaction;Crowd Trouble;Dangerous play;Defender blocks cross;Defender blocks shot;Defensive duel;Delayed Start;Denied goal-scoring opp;Direct Ball;Dispossessed;Dissent;Dive;Drinks Break;Drop ball;Early end;Elbow/Violent Conduct;Encroachment;End;End cause;End of stoppage;End Type;Entering field;Error leading to goal;Error leading to shot;Error leading to shot or goal;Event from fast break;Event from open play;Excessive celebration;Failed to block;Fire;Flick-on;Follows shot blocked;Follows shot rebound;Foul;Foul (Q);Foul and abusive language;Foul Conceded;Foul Throw-In;Foul Throw-In (Q);Free kick;Free Kick - Blocked by wall;Free kick - Direct;Free kick - Indirect;Free Kick Won;Game end;GK 1 on 1;GK attempt to claim cross;GK attempts save from cross;GK ball hits bar after save;GK ball hits left post after save;GK ball hits right post after save;GK Both Arms;GK Both Legs;GK catches ball;GK cross claimed;GK cross not claimed;GK goal against;GK goal kick;GK hoof;GK kick from hands;GK Left Arm;GK Left Leg;GK low goal kick;GK Over-arm;GK penalty against;GK pick up;GK Punch;GK Punch (Q);GK Right Arm;GK Right Leg;GK save - catch;GK save - collected;GK save - deflected save;GK save - dive and catch;GK save - dive and deflect;GK save - diving;GK save - fingertip;GK save - parried danger;GK save - parried safe;GK save - reaching;GK save - shot was off target;GK save - standing;GK save - stooping;GK save - with feet;GK save - with hands;GK shot against (no need to save);GK shot saved;GK shot saved from on player;GK smother - challenged;GK smother - unchallenged;GK start of play;GK sweeper keeper;GK throw;GK X Coordinate;GK Y Coordinate;Goal;Goal (GK got a touch);Goal (Open Play);Goal (Set-Play);Goal Assist;Goal disallowed;Goal from dribble;Goal from solo run;Goal mouth y co-ordinate;Goal mouth z co-ordinate;Goalkeeper becomes outfield player;Good skill;Ground Duel;Ground Duel - Lost;Ground Duel - Won;Handball;Handling on the line;Head;Head pass;Home Team Possession;Injury time announcement;Intentional assist;Interception;Last line of defence;Launch;Lay-off;Leaving field;Left footed;Length;Loose ball touch;Match resumes on new date;Match resumes on new date (Q);Match suspended;Minute;No player on posts on corner;Not Retreating;Object thrown on pitch;Obstruction;Off the ball foul;Offensive duel;Offside Pass;Offside provoked;Other ball contact;Other ball contact type;Other body part;Other reason;Out of Play Seconds (Last 5 mins);Outcome;Outfield player becomes player;Overrun;Own Goal Attempt - Attacking Team;Own Goal Attempt - Defending Team;Pass;Pass - Attacking;Pass - Attacking Successful;Pass - Attacking Unsuccessful;Pass - Backwards;Pass - Backwards Successful;Pass - Backwards Unsuccessful;Pass - Defending;Pass - Defending Successful;Pass - Defending Unsuccessful;Pass - Forwards;Pass - Forwards Successful;Pass - Forwards Unsuccessful;Pass - Long;Pass - Long Successful;Pass - Long Unsuccessful;Pass - Medium;Pass - Medium Successful;Pass - Medium Unsuccessful;Pass - Middle;Pass - Middle Successful;Pass - Middle Unsuccessful;Pass - Short;Pass - Short Successful;Pass - Short Unsuccessful;Pass - Sideways;Pass - Sideways Successful;Pass - SIdeways Unsuccessful;Pass - Successful;Pass - Unsuccessful;Pass End X;Pass End Y;Penalty;Persistent infringement;Player changed position;Player changed shirt;Player off;Player off pitch;Player on;Player on bench booked;Player on both posts on corner;Player on far post on corner;Player on near post on corner;Player reitred;Player returns;Players caught offside;Possession;Possession Data;Postponed;Professional foul;Pull Back;Red card;Referee abuse;Rescinded card;Rescinded card (Q);Right footed;Save / Blocked shot;Second;Second yellow;Serious Foul;Set Play;Shirt Pull/Holding;Shot;Shot (Incuding Own Goals);Shot - 1 on 1 chip;Shot - 35+ Centre;Shot - 35+ Left;Shot - 35+ Right;Shot - back heel;Shot - Blocked Duel;Shot - Box Centre;Shot - Box Deep Left;Shot - Box Deep Right;Shot - Box Left;Shot - Box Right;Shot - Close high;Shot - Close left;Shot - Close left and high;Shot - Close right;Shot - Close right and high;Shot - dipping;Shot - High;Shot - High centre;Shot - High left;Shot - High Right;Shot - Inside Box;Shot - Left;Shot - lob;Shot - Low centre;Shot - Low left;Shot - Low right;Shot - Out Of Box Centre;Shot - Out Of Box Deep Left;Shot - Out Of Box Deep Right;Shot - Out Of Box Left;Shot - Out Of Box Right;Shot - Outside Box;Shot - overhead;Shot - Right;Shot - rising;Shot - scramble;Shot - Small Box Centre;Shot - Small Box Left;Shot - Small Box Right;Shot - swerved left;Shot - swerved moving;Shot - swerved right;Shot - volley;Shot 2nd assisted;Shot Assist;Shot assisted;Shot blocked;Shot blocked by own player;Shot blocked on 6-yard line;Shot blocked on goal line;Shot coming from set piece;Shot coming from throw in set piece;Shot deflected;Shot didn’t reach goal line;Shot directly from corner;Shot directly from free kick;Shot from corner;Shot from free kick;Shot from individual play;Shot missed;Shot Off Target;Shot Off Target - Inside Box;Shot Off Target - Outside Box;Shot off target saved by GK;Shot On Target;Shot On Target - Inside Box;Shot On Target - Outside Box;Shot out on sideline;Shot saved;Shove/push;Spectator on pitch;Spitting;Start;Start of stoppage;Strong shot;Switch of play;Tackle;Tactical;Take on;Tap;Temporary stop;Through ball;Through Ball - Successful;Through Ball - Unsuccessful;Through ball should have been blocked;Throw in;Time wasting;Turnover;Unsporting Behaviour;Violent conduct;Weak shot;Weather problem;X;Y;Yellow Card;Table Name
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:25;;82;f24-23-2017-943000-eventdetails;;;192;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;114;t186;Real Madrid;Away;1st Half;3;oct-15;Normal Time;221306;;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Defending;Left;Shown each time the ball goes out of play for a throw-in or goal kick;5;Out;1476242245;1,52E+12;Back;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0;0,734;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:34;;163;f24-23-2017-943000-eventdetails;;;383;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;220;t186;Real Madrid;Away;1st Half;4;15-20;Normal Time;221306;;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Defending;Left;Shown each time the ball goes out of play for a throw-in or goal kick;5;Out;1516433222;1,52E+12;Back;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,274;1;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:38;;202;f24-23-2017-943000-eventdetails;;;470;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;268;t186;Real Madrid;Away;1st Half;5;20-25;Normal Time;132105;JosÌ© Luis GayÌÁ PeÌ±a;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Middle;Left;Shown each time the ball goes out of play for a throw-in or goal kick;5;Out;1783443497;1,52E+12;Back;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,401;1;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:23;;72;f24-23-2017-943000-eventdetails;;;172;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;103;t186;Real Madrid;Away;1st Half;2;05-oct;Normal Time;181284;GonÌ¤alo Manuel Ganchinho Guedes;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Middle;Right;Shown each time the ball goes out of play for a throw-in or goal kick;5;Out;1505961609;1,52E+12;Right;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,574;0;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:27;;101;f24-23-2017-943000-eventdetails;;;244;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;146;t186;Real Madrid;Away;1st Half;3;oct-15;Normal Time;150360;Santiago Mina Lorenzo;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Middle;Right;Shown each time the ball goes out of play for a throw-in or goal kick;5;Out;1321305044;1,52E+12;Right;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,649;0;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:31;;137;f24-23-2017-943000-eventdetails;;;306;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;172;t186;Real Madrid;Away;1st Half;4;15-20;Normal Time;181284;GonÌ¤alo Manuel Ganchinho Guedes;4;1;2017;Season 2017/2018;;;t191;Valencia CF;;Home;Middle;Right;Shown each time the ball goes out of play for a throw-in or goal kick;5;Out;1619169878;1,52E+12;Right;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,516;0;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:35;;227;f24-23-2017-943000-eventdetails;;;393;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;167;t191;Valencia CF;Home;1st Half;4;15-20;Normal Time;39563;Marcelo Vieira Da Silva Junior;4;1;2017;Season 2017/2018;;;t186;Real Madrid;;Away;Attacking;Central;Shown each time the ball goes out of play for a throw-in or goal kick;5;Out;1485165334;1,52E+12;Center;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;0,624;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:54;;450;f24-23-2017-943000-eventdetails;;;774;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;321;t191;Valencia CF;Home;1st Half;8;35-40;Normal Time;61256;Carlos Henrique Jose Francisco Venancio;4;1;2017;Season 2017/2018;;;t186;Real Madrid;;Away;Attacking;Central;Shown each time the ball goes out of play for a throw-in or goal kick;5;Out;1201462101;1,52E+12;Center;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;0,404;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:25;;114;f24-23-2017-943000-eventdetails;;;193;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;82;t191;Valencia CF;Home;1st Half;3;oct-15;Normal Time;39563;Marcelo Vieira Da Silva Junior;4;1;2017;Season 2017/2018;;;t186;Real Madrid;;Away;Attacking;Right;Shown each time the ball goes out of play for a throw-in or goal kick;5;Out;1503065286;1,52E+12;Center;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;0,266;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:34;;220;f24-23-2017-943000-eventdetails;;;384;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;163;t191;Valencia CF;Home;1st Half;4;15-20;Normal Time;90152;Raphael Varane;4;1;2017;Season 2017/2018;;;t186;Real Madrid;;Away;Attacking;Right;Shown each time the ball goes out of play for a throw-in or goal kick;5;Out;2005041289;1,52E+12;Right;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,726;0;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:27;;152;f24-23-2017-943000-eventdetails;;;254;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;105;t191;Valencia CF;Home;1st Half;3;oct-15;Normal Time;88477;JosÌ© Ignacio FernÌÁndez Iglesias;4;1;2017;Season 2017/2018;;;t186;Real Madrid;;Away;Defending;Left;Shown each time the ball goes out of play for a throw-in or goal kick;5;Out;1575265423;1,52E+12;Back;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,06;1;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:57;;476;f24-23-2017-943000-eventdetails;;;832;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;352;t191;Valencia CF;Home;1st Half;9;40-45;Normal Time;88477;JosÌ© Ignacio FernÌÁndez Iglesias;4;1;2017;Season 2017/2018;;;t186;Real Madrid;;Away;Defending;Left;Shown each time the ball goes out of play for a throw-in or goal kick;5;Out;2052131034;1,52E+12;Back;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,214;1;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 16:00;;518;f24-23-2017-943000-eventdetails;;;911;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;387;t191;Valencia CF;Home;1st Half Injury Time;10;45+;Normal Time;37055;Luka Modric;4;1;2017;Season 2017/2018;;;t186;Real Madrid;;Away;Defending;Right;Shown each time the ball goes out of play for a throw-in or goal kick;5;Out;2101449832;1,52E+12;Back;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,223;0;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:23;;103;f24-23-2017-943000-eventdetails;;;171;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;72;t191;Valencia CF;Home;1st Half;2;05-oct;Normal Time;44989;Toni Kroos;4;1;2017;Season 2017/2018;;;t186;Real Madrid;;Away;Middle;Left;Shown each time the ball goes out of play for a throw-in or goal kick;5;Out;1457772511;1,52E+12;Back;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,426;1;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:27;;146;f24-23-2017-943000-eventdetails;;;245;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;101;t191;Valencia CF;Home;1st Half;3;oct-15;Normal Time;90152;Raphael Varane;4;1;2017;Season 2017/2018;;;t186;Real Madrid;;Away;Middle;Left;Shown each time the ball goes out of play for a throw-in or goal kick;5;Out;1819061656;1,52E+12;Back;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,351;1;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:31;;172;f24-23-2017-943000-eventdetails;;;305;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;137;t191;Valencia CF;Home;1st Half;4;15-20;Normal Time;88477;JosÌ© Ignacio FernÌÁndez Iglesias;4;1;2017;Season 2017/2018;;;t186;Real Madrid;;Away;Middle;Left;Shown each time the ball goes out of play for a throw-in or goal kick;5;Out;1389055814;1,52E+12;Left;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,484;1;;Ejemplo final
;4;t186;Real Madrid;23;Spanish La Liga;27/01/2018 15:38;;268;f24-23-2017-943000-eventdetails;;;469;1;First half;1;t191;Valencia CF;;;;;;27/01/2018;21;g943000;2018-01-27 Valencia CF v Real Madrid;15:15:00;202;t191;Valencia CF;Home;1st Half;5;20-25;Normal Time;37055;Luka Modric;4;1;2017;Season 2017/2018;;;t186;Real Madrid;;Away;Middle;Right;Shown each time the ball goes out of play for a throw-in or goal kick;5;Out;1626766563;1,52E+12;Right;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;0,599;0;;Ejemplo final
